timestamp,P_L_kW,P_PV_kW,c_b,c_s,hour,weekday,is_workday
2016-03-21 00:00,0.267353,0.000000,0.1600,0.0600,0,0,1
2016-03-21 01:00,0.304147,0.000000,0.1600,0.0600,1,0,1
2016-03-21 02:00,0.284351,0.000000,0.1600,0.0600,2,0,1
2016-03-21 03:00,0.290425,0.000000,0.1600,0.0600,3,0,1
2016-03-21 04:00,0.313123,0.000000,0.1600,0.0600,4,0,1
2016-03-21 05:00,0.377377,0.000000,0.1600,0.0600,5,0,1
2016-03-21 06:00,0.290074,0.000295,0.1600,0.0600,6,0,1
2016-03-21 07:00,0.383292,0.022544,0.2200,0.0600,7,0,1
2016-03-21 08:00,0.467993,0.086504,0.2200,0.0600,8,0,1
2016-03-21 09:00,0.520144,0.154323,0.2200,0.0600,9,0,1
2016-03-21 10:00,0.557823,0.209366,0.2200,0.0600,10,0,1
2016-03-21 11:00,0.557215,0.243714,0.2200,0.0600,11,0,1
2016-03-21 12:00,0.556120,0.253439,0.2200,0.0600,12,0,1
2016-03-21 13:00,0.564218,0.237516,0.2200,0.0600,13,0,1
2016-03-21 14:00,0.535770,0.197641,0.2200,0.0600,14,0,1
2016-03-21 15:00,0.512920,0.138552,0.2200,0.0600,15,0,1
2016-03-21 16:00,0.484892,0.069582,0.2200,0.0600,16,0,1
2016-03-21 17:00,0.488911,0.011442,0.3400,0.0600,17,0,1
2016-03-21 18:00,0.457304,0.000000,0.3400,0.0600,18,0,1
2016-03-21 19:00,0.461194,0.000000,0.3400,0.0600,19,0,1
2016-03-21 20:00,0.442979,0.000000,0.3400,0.0600,20,0,1
2016-03-21 21:00,0.386189,0.000000,0.3400,0.0600,21,0,1
2016-03-21 22:00,0.302279,0.000000,0.1600,0.0600,22,0,1
2016-03-21 23:00,0.241222,0.000000,0.1600,0.0600,23,0,1
2016-03-22 00:00,0.304448,0.000000,0.1600,0.0600,0,1,1
2016-03-22 01:00,0.301487,0.000000,0.1600,0.0600,1,1,1
2016-03-22 02:00,0.291285,0.000000,0.1600,0.0600,2,1,1
2016-03-22 03:00,0.279138,0.000000,0.1600,0.0600,3,1,1
2016-03-22 04:00,0.303923,0.000000,0.1600,0.0600,4,1,1
2016-03-22 05:00,0.357712,0.000000,0.1600,0.0600,5,1,1
2016-03-22 06:00,0.307380,0.000304,0.1600,0.0600,6,1,1
2016-03-22 07:00,0.421888,0.020242,0.2200,0.0600,7,1,1
2016-03-22 08:00,0.457400,0.073775,0.2200,0.0600,8,1,1
2016-03-22 09:00,0.468115,0.129908,0.2200,0.0600,9,1,1
2016-03-22 10:00,0.491042,0.175314,0.2200,0.0600,10,1,1
2016-03-22 11:00,0.487286,0.203575,0.2200,0.0600,11,1,1
2016-03-22 12:00,0.547750,0.211493,0.2200,0.0600,12,1,1
2016-03-22 13:00,0.557220,0.198240,0.2200,0.0600,13,1,1
2016-03-22 14:00,0.556442,0.165217,0.2200,0.0600,14,1,1
2016-03-22 15:00,0.516693,0.116309,0.2200,0.0600,15,1,1
2016-03-22 16:00,0.477414,0.059117,0.2200,0.0600,16,1,1
2016-03-22 17:00,0.474108,0.010337,0.3400,0.0600,17,1,1
2016-03-22 18:00,0.455055,0.000000,0.3400,0.0600,18,1,1
2016-03-22 19:00,0.450559,0.000000,0.3400,0.0600,19,1,1
2016-03-22 20:00,0.416827,0.000000,0.3400,0.0600,20,1,1
2016-03-22 21:00,0.321429,0.000000,0.3400,0.0600,21,1,1
2016-03-22 22:00,0.278363,0.000000,0.1600,0.0600,22,1,1
2016-03-22 23:00,0.227855,0.000000,0.1600,0.0600,23,1,1
2016-03-23 00:00,0.339917,0.000000,0.1600,0.0600,0,2,1
2016-03-23 01:00,0.322503,0.000000,0.1600,0.0600,1,2,1
2016-03-23 02:00,0.308669,0.000000,0.1600,0.0600,2,2,1
2016-03-23 03:00,0.298427,0.000000,0.1600,0.0600,3,2,1
2016-03-23 04:00,0.319703,0.000000,0.1600,0.0600,4,2,1
2016-03-23 05:00,0.368469,0.000000,0.1600,0.0600,5,2,1
2016-03-23 06:00,0.310837,0.000392,0.1600,0.0600,6,2,1
2016-03-23 07:00,0.421479,0.023553,0.2200,0.0600,7,2,1
2016-03-23 08:00,0.459269,0.081817,0.2200,0.0600,8,2,1
2016-03-23 09:00,0.473625,0.142274,0.2200,0.0600,9,2,1
2016-03-23 10:00,0.475285,0.191020,0.2200,0.0600,10,2,1
2016-03-23 11:00,0.478083,0.221281,0.2200,0.0600,11,2,1
2016-03-23 12:00,0.535645,0.229668,0.2200,0.0600,12,2,1
2016-03-23 13:00,0.561288,0.215313,0.2200,0.0600,13,2,1
2016-03-23 14:00,0.547168,0.179720,0.2200,0.0600,14,2,1
2016-03-23 15:00,0.526710,0.127034,0.2200,0.0600,15,2,1
2016-03-23 16:00,0.496311,0.065319,0.2200,0.0600,16,2,1
2016-03-23 17:00,0.504568,0.012098,0.3400,0.0600,17,2,1
2016-03-23 18:00,0.513189,0.000000,0.3400,0.0600,18,2,1
2016-03-23 19:00,0.490985,0.000000,0.3400,0.0600,19,2,1
2016-03-23 20:00,0.426155,0.000000,0.3400,0.0600,20,2,1
2016-03-23 21:00,0.350256,0.000000,0.3400,0.0600,21,2,1
2016-03-23 22:00,0.297835,0.000000,0.1600,0.0600,22,2,1
2016-03-23 23:00,0.256825,0.000000,0.1600,0.0600,23,2,1
2016-03-24 00:00,0.362700,0.000000,0.1600,0.0600,0,3,1
2016-03-24 01:00,0.343061,0.000000,0.1600,0.0600,1,3,1
2016-03-24 02:00,0.362011,0.000000,0.1600,0.0600,2,3,1
2016-03-24 03:00,0.372698,0.000000,0.1600,0.0600,3,3,1
2016-03-24 04:00,0.343271,0.000000,0.1600,0.0600,4,3,1
2016-03-24 05:00,0.354475,0.000000,0.1600,0.0600,5,3,1
2016-03-24 06:00,0.274455,0.000482,0.1600,0.0600,6,3,1
2016-03-24 07:00,0.366554,0.026811,0.2200,0.0600,7,3,1
2016-03-24 08:00,0.442841,0.089044,0.2200,0.0600,8,3,1
2016-03-24 09:00,0.480028,0.152987,0.2200,0.0600,9,3,1
2016-03-24 10:00,0.486751,0.204382,0.2200,0.0600,10,3,1
2016-03-24 11:00,0.516843,0.236205,0.2200,0.0600,11,3,1
2016-03-24 12:00,0.536985,0.244930,0.2200,0.0600,12,3,1
2016-03-24 13:00,0.565930,0.229657,0.2200,0.0600,13,3,1
2016-03-24 14:00,0.555245,0.191978,0.2200,0.0600,14,3,1
2016-03-24 15:00,0.538248,0.136237,0.2200,0.0600,15,3,1
2016-03-24 16:00,0.503434,0.070835,0.2200,0.0600,16,3,1
2016-03-24 17:00,0.505928,0.013848,0.3400,0.0600,17,3,1
2016-03-24 18:00,0.482031,0.000000,0.3400,0.0600,18,3,1
2016-03-24 19:00,0.476988,0.000000,0.3400,0.0600,19,3,1
2016-03-24 20:00,0.428580,0.000000,0.3400,0.0600,20,3,1
2016-03-24 21:00,0.387407,0.000000,0.3400,0.0600,21,3,1
2016-03-24 22:00,0.303800,0.000000,0.1600,0.0600,22,3,1
2016-03-24 23:00,0.250519,0.000000,0.1600,0.0600,23,3,1
2016-03-25 00:00,0.299350,0.000000,0.1600,0.0600,0,4,1
2016-03-25 01:00,0.303418,0.000000,0.1600,0.0600,1,4,1
2016-03-25 02:00,0.310259,0.000000,0.1600,0.0600,2,4,1
2016-03-25 03:00,0.351352,0.000000,0.1600,0.0600,3,4,1
2016-03-25 04:00,0.341875,0.000000,0.1600,0.0600,4,4,1
2016-03-25 05:00,0.375803,0.000000,0.1600,0.0600,5,4,1
2016-03-25 06:00,0.322346,0.000404,0.1600,0.0600,6,4,1
2016-03-25 07:00,0.411579,0.021153,0.2200,0.0600,7,4,1
2016-03-25 08:00,0.479735,0.067360,0.2200,0.0600,8,4,1
2016-03-25 09:00,0.502240,0.114399,0.2200,0.0600,9,4,1
2016-03-25 10:00,0.500502,0.152093,0.2200,0.0600,10,4,1
2016-03-25 11:00,0.487782,0.175373,0.2200,0.0600,11,4,1
2016-03-25 12:00,0.539405,0.181684,0.2200,0.0600,12,4,1
2016-03-25 13:00,0.545708,0.170381,0.2200,0.0600,13,4,1
2016-03-25 14:00,0.546507,0.142633,0.2200,0.0600,14,4,1
2016-03-25 15:00,0.524348,0.101609,0.2200,0.0600,15,4,1
2016-03-25 16:00,0.499298,0.053401,0.2200,0.0600,16,4,1
2016-03-25 17:00,0.518075,0.010983,0.3400,0.0600,17,4,1
2016-03-25 18:00,0.506739,0.000015,0.3400,0.0600,18,4,1
2016-03-25 19:00,0.487725,0.000000,0.3400,0.0600,19,4,1
2016-03-25 20:00,0.465762,0.000000,0.3400,0.0600,20,4,1
2016-03-25 21:00,0.382690,0.000000,0.3400,0.0600,21,4,1
2016-03-25 22:00,0.307853,0.000000,0.1600,0.0600,22,4,1
2016-03-25 23:00,0.233872,0.000000,0.1600,0.0600,23,4,1
2016-03-26 00:00,0.375540,0.000000,0.2000,0.0600,0,5,0
2016-03-26 01:00,0.383955,0.000000,0.2000,0.0600,1,5,0
2016-03-26 02:00,0.388111,0.000000,0.2000,0.0600,2,5,0
2016-03-26 03:00,0.414789,0.000000,0.2000,0.0600,3,5,0
2016-03-26 04:00,0.419327,0.000000,0.2000,0.0600,4,5,0
2016-03-26 05:00,0.425730,0.000000,0.2000,0.0600,5,5,0
2016-03-26 06:00,0.388577,0.000623,0.2000,0.0600,6,5,0
2016-03-26 07:00,0.448203,0.031119,0.2000,0.0600,7,5,0
2016-03-26 08:00,0.526125,0.095263,0.2000,0.0600,8,5,0
2016-03-26 09:00,0.550315,0.159995,0.2000,0.0600,9,5,0
2016-03-26 10:00,0.543903,0.211717,0.2000,0.0600,10,5,0
2016-03-26 11:00,0.560051,0.243578,0.2000,0.0600,11,5,0
2016-03-26 12:00,0.591032,0.252117,0.2000,0.0600,12,5,0
2016-03-26 13:00,0.591999,0.236468,0.2000,0.0600,13,5,0
2016-03-26 14:00,0.584372,0.198236,0.2000,0.0600,14,5,0
2016-03-26 15:00,0.580652,0.141749,0.2000,0.0600,15,5,0
2016-03-26 16:00,0.521813,0.075274,0.2000,0.0600,16,5,0
2016-03-26 17:00,0.521884,0.016240,0.2000,0.0600,17,5,0
2016-03-26 18:00,0.542053,0.000070,0.2000,0.0600,18,5,0
2016-03-26 19:00,0.526477,0.000000,0.2000,0.0600,19,5,0
2016-03-26 20:00,0.458725,0.000000,0.2000,0.0600,20,5,0
2016-03-26 21:00,0.419585,0.000000,0.2000,0.0600,21,5,0
2016-03-26 22:00,0.389251,0.000000,0.2000,0.0600,22,5,0
2016-03-26 23:00,0.305093,0.000000,0.2000,0.0600,23,5,0
2016-03-27 00:00,0.374236,0.000000,0.2000,0.0600,0,6,0
2016-03-27 01:00,0.368273,0.000000,0.2000,0.0600,1,6,0
2016-03-27 02:00,0.367864,0.000000,0.2000,0.0600,2,6,0
2016-03-27 03:00,0.378379,0.000000,0.2000,0.0600,3,6,0
2016-03-27 04:00,0.369788,0.000000,0.2000,0.0600,4,6,0
2016-03-27 05:00,0.415148,0.000000,0.2000,0.0600,5,6,0
2016-03-27 06:00,0.350082,0.000654,0.2000,0.0600,6,6,0
2016-03-27 07:00,0.447496,0.031467,0.2000,0.0600,7,6,0
2016-03-27 08:00,0.497799,0.092824,0.2000,0.0600,8,6,0
2016-03-27 09:00,0.534171,0.154238,0.2000,0.0600,9,6,0
2016-03-27 10:00,0.558644,0.203169,0.2000,0.0600,10,6,0
2016-03-27 11:00,0.546745,0.233236,0.2000,0.0600,11,6,0
2016-03-27 12:00,0.584434,0.241200,0.2000,0.0600,12,6,0
2016-03-27 13:00,0.584731,0.226261,0.2000,0.0600,13,6,0
2016-03-27 14:00,0.605768,0.189939,0.2000,0.0600,14,6,0
2016-03-27 15:00,0.565881,0.136312,0.2000,0.0600,15,6,0
2016-03-27 16:00,0.539937,0.073115,0.2000,0.0600,16,6,0
2016-03-27 17:00,0.506730,0.016502,0.2000,0.0600,17,6,0
2016-03-27 18:00,0.483190,0.000113,0.2000,0.0600,18,6,0
2016-03-27 19:00,0.476562,0.000000,0.2000,0.0600,19,6,0
2016-03-27 20:00,0.456110,0.000000,0.2000,0.0600,20,6,0
2016-03-27 21:00,0.401201,0.000000,0.2000,0.0600,21,6,0
2016-03-27 22:00,0.353291,0.000000,0.2000,0.0600,22,6,0
2016-03-27 23:00,0.323727,0.000000,0.2000,0.0600,23,6,0
2016-03-28 00:00,0.323318,0.000000,0.1600,0.0600,0,0,1
2016-03-28 01:00,0.327237,0.000000,0.1600,0.0600,1,0,1
2016-03-28 02:00,0.347594,0.000000,0.1600,0.0600,2,0,1
2016-03-28 03:00,0.305329,0.000000,0.1600,0.0600,3,0,1
2016-03-28 04:00,0.348804,0.000000,0.1600,0.0600,4,0,1
2016-03-28 05:00,0.373320,0.000000,0.1600,0.0600,5,0,1
2016-03-28 06:00,0.311268,0.000586,0.1600,0.0600,6,0,1
2016-03-28 07:00,0.395841,0.027315,0.2200,0.0600,7,0,1
2016-03-28 08:00,0.486636,0.077816,0.2200,0.0600,8,0,1
2016-03-28 09:00,0.500368,0.127975,0.2200,0.0600,9,0,1
2016-03-28 10:00,0.471721,0.167830,0.2200,0.0600,10,0,1
2016-03-28 11:00,0.515221,0.192258,0.2200,0.0600,11,0,1
2016-03-28 12:00,0.549688,0.198652,0.2200,0.0600,12,0,1
2016-03-28 13:00,0.596793,0.186374,0.2200,0.0600,13,0,1
2016-03-28 14:00,0.588618,0.156664,0.2200,0.0600,14,0,1
2016-03-28 15:00,0.560851,0.112831,0.2200,0.0600,15,0,1
2016-03-28 16:00,0.533704,0.061108,0.2200,0.0600,16,0,1
2016-03-28 17:00,0.507999,0.014392,0.3400,0.0600,17,0,1
2016-03-28 18:00,0.509626,0.000130,0.3400,0.0600,18,0,1
2016-03-28 19:00,0.479268,0.000000,0.3400,0.0600,19,0,1
2016-03-28 20:00,0.429354,0.000000,0.3400,0.0600,20,0,1
2016-03-28 21:00,0.375880,0.000000,0.3400,0.0600,21,0,1
2016-03-28 22:00,0.277384,0.000000,0.1600,0.0600,22,0,1
2016-03-28 23:00,0.230348,0.000000,0.1600,0.0600,23,0,1
2016-03-29 00:00,0.299439,0.000000,0.1600,0.0600,0,1,1
2016-03-29 01:00,0.284112,0.000000,0.1600,0.0600,1,1,1
2016-03-29 02:00,0.310307,0.000000,0.1600,0.0600,2,1,1
2016-03-29 03:00,0.311210,0.000000,0.1600,0.0600,3,1,1
2016-03-29 04:00,0.312698,0.000000,0.1600,0.0600,4,1,1
2016-03-29 05:00,0.315529,0.000000,0.1600,0.0600,5,1,1
2016-03-29 06:00,0.266965,0.000847,0.1600,0.0600,6,1,1
2016-03-29 07:00,0.366766,0.038494,0.2200,0.0600,7,1,1
2016-03-29 08:00,0.449804,0.106121,0.2200,0.0600,8,1,1
2016-03-29 09:00,0.489949,0.172803,0.2200,0.0600,9,1,1
2016-03-29 10:00,0.484648,0.225644,0.2200,0.0600,10,1,1
2016-03-29 11:00,0.481534,0.257951,0.2200,0.0600,11,1,1
2016-03-29 12:00,0.542514,0.266307,0.2200,0.0600,12,1,1
2016-03-29 13:00,0.563321,0.249880,0.2200,0.0600,13,1,1
2016-03-29 14:00,0.539528,0.210322,0.2200,0.0600,14,1,1
2016-03-29 15:00,0.524297,0.151998,0.2200,0.0600,15,1,1
2016-03-29 16:00,0.522999,0.083095,0.2200,0.0600,16,1,1
2016-03-29 17:00,0.497422,0.020375,0.3400,0.0600,17,1,1
2016-03-29 18:00,0.479930,0.000223,0.3400,0.0600,18,1,1
2016-03-29 19:00,0.495963,0.000000,0.3400,0.0600,19,1,1
2016-03-29 20:00,0.427126,0.000000,0.3400,0.0600,20,1,1
2016-03-29 21:00,0.366929,0.000000,0.3400,0.0600,21,1,1
2016-03-29 22:00,0.279581,0.000000,0.1600,0.0600,22,1,1
2016-03-29 23:00,0.227400,0.000000,0.1600,0.0600,23,1,1
2016-03-30 00:00,0.318940,0.000000,0.1600,0.0600,0,2,1
2016-03-30 01:00,0.325497,0.000000,0.1600,0.0600,1,2,1
2016-03-30 02:00,0.299219,0.000000,0.1600,0.0600,2,2,1
2016-03-30 03:00,0.313559,0.000000,0.1600,0.0600,3,2,1
2016-03-30 04:00,0.327049,0.000000,0.1600,0.0600,4,2,1
2016-03-30 05:00,0.348082,0.000000,0.1600,0.0600,5,2,1
2016-03-30 06:00,0.301155,0.000883,0.1600,0.0600,6,2,1
2016-03-30 07:00,0.405875,0.039246,0.2200,0.0600,7,2,1
2016-03-30 08:00,0.460471,0.104896,0.2200,0.0600,8,2,1
2016-03-30 09:00,0.494910,0.169184,0.2200,0.0600,9,2,1
2016-03-30 10:00,0.525446,0.219999,0.2200,0.0600,10,2,1
2016-03-30 11:00,0.494026,0.250989,0.2200,0.0600,11,2,1
2016-03-30 12:00,0.567881,0.258906,0.2200,0.0600,12,2,1
2016-03-30 13:00,0.605541,0.242968,0.2200,0.0600,13,2,1
2016-03-30 14:00,0.583418,0.204765,0.2200,0.0600,14,2,1
2016-03-30 15:00,0.555720,0.148480,0.2200,0.0600,15,2,1
2016-03-30 16:00,0.520449,0.081910,0.2200,0.0600,16,2,1
2016-03-30 17:00,0.535391,0.020866,0.3400,0.0600,17,2,1
2016-03-30 18:00,0.531059,0.000262,0.3400,0.0600,18,2,1
2016-03-30 19:00,0.494435,0.000000,0.3400,0.0600,19,2,1
2016-03-30 20:00,0.446617,0.000000,0.3400,0.0600,20,2,1
2016-03-30 21:00,0.382867,0.000000,0.3400,0.0600,21,2,1
2016-03-30 22:00,0.301198,0.000000,0.1600,0.0600,22,2,1
2016-03-30 23:00,0.265184,0.000000,0.1600,0.0600,23,2,1
2016-03-31 00:00,0.341927,0.000000,0.1600,0.0600,0,3,1
2016-03-31 01:00,0.304960,0.000000,0.1600,0.0600,1,3,1
2016-03-31 02:00,0.322740,0.000000,0.1600,0.0600,2,3,1
2016-03-31 03:00,0.341141,0.000000,0.1600,0.0600,3,3,1
2016-03-31 04:00,0.339541,0.000000,0.1600,0.0600,4,3,1
2016-03-31 05:00,0.339404,0.000000,0.1600,0.0600,5,3,1
2016-03-31 06:00,0.327306,0.000967,0.1600,0.0600,6,3,1
2016-03-31 07:00,0.390629,0.031868,0.2200,0.0600,7,3,1
2016-03-31 08:00,0.478128,0.082725,0.2200,0.0600,8,3,1
2016-03-31 09:00,0.489379,0.132203,0.2200,0.0600,9,3,1
2016-03-31 10:00,0.483156,0.171214,0.2200,0.0600,10,3,1
2016-03-31 11:00,0.520975,0.194947,0.2200,0.0600,11,3,1
2016-03-31 12:00,0.506507,0.200935,0.2200,0.0600,12,3,1
2016-03-31 13:00,0.531419,0.188589,0.2200,0.0600,13,3,1
2016-03-31 14:00,0.549283,0.159135,0.2200,0.0600,14,3,1
2016-03-31 15:00,0.511506,0.115771,0.2200,0.0600,15,3,1
2016-03-31 16:00,0.488587,0.064428,0.2200,0.0600,16,3,1
2016-03-31 17:00,0.472672,0.017017,0.3400,0.0600,17,3,1
2016-03-31 18:00,0.503105,0.000238,0.3400,0.0600,18,3,1
2016-03-31 19:00,0.490525,0.000000,0.3400,0.0600,19,3,1
2016-03-31 20:00,0.433123,0.000000,0.3400,0.0600,20,3,1
2016-03-31 21:00,0.321506,0.000000,0.3400,0.0600,21,3,1
2016-03-31 22:00,0.255072,0.000000,0.1600,0.0600,22,3,1
2016-03-31 23:00,0.226497,0.000000,0.1600,0.0600,23,3,1
2016-04-01 00:00,0.333110,0.000000,0.1600,0.0600,0,4,1
2016-04-01 01:00,0.338748,0.000000,0.1600,0.0600,1,4,1
2016-04-01 02:00,0.346888,0.000000,0.1600,0.0600,2,4,1
2016-04-01 03:00,0.327890,0.000000,0.1600,0.0600,3,4,1
2016-04-01 04:00,0.327296,0.000000,0.1600,0.0600,4,4,1
2016-04-01 05:00,0.336765,0.000000,0.1600,0.0600,5,4,1
2016-04-01 06:00,0.287637,0.001912,0.1600,0.0600,6,4,1
2016-04-01 07:00,0.394562,0.048678,0.2200,0.0600,7,4,1
2016-04-01 08:00,0.469336,0.122919,0.2200,0.0600,8,4,1
2016-04-01 09:00,0.513132,0.194705,0.2200,0.0600,9,4,1
2016-04-01 10:00,0.495171,0.251169,0.2200,0.0600,10,4,1
2016-04-01 11:00,0.540247,0.285436,0.2200,0.0600,11,4,1
2016-04-01 12:00,0.551923,0.293972,0.2200,0.0600,12,4,1
2016-04-01 13:00,0.564572,0.275945,0.2200,0.0600,13,4,1
2016-04-01 14:00,0.546320,0.233132,0.2200,0.0600,14,4,1
2016-04-01 15:00,0.520475,0.170146,0.2200,0.0600,15,4,1
2016-04-01 16:00,0.483176,0.095495,0.2200,0.0600,16,4,1
2016-04-01 17:00,0.500364,0.026105,0.3400,0.0600,17,4,1
2016-04-01 18:00,0.484090,0.000398,0.3400,0.0600,18,4,1
2016-04-01 19:00,0.474932,0.000000,0.3400,0.0600,19,4,1
2016-04-01 20:00,0.450542,0.000000,0.3400,0.0600,20,4,1
2016-04-01 21:00,0.352488,0.000000,0.3400,0.0600,21,4,1
2016-04-01 22:00,0.295064,0.000000,0.1600,0.0600,22,4,1
2016-04-01 23:00,0.263037,0.000000,0.1600,0.0600,23,4,1
2016-04-02 00:00,0.405857,0.000000,0.2000,0.0600,0,5,0
2016-04-02 01:00,0.394143,0.000000,0.2000,0.0600,1,5,0
2016-04-02 02:00,0.360959,0.000000,0.2000,0.0600,2,5,0
2016-04-02 03:00,0.386946,0.000000,0.2000,0.0600,3,5,0
2016-04-02 04:00,0.403918,0.000000,0.2000,0.0600,4,5,0
2016-04-02 05:00,0.429942,0.000000,0.2000,0.0600,5,5,0
2016-04-02 06:00,0.392050,0.001966,0.2000,0.0600,6,5,0
2016-04-02 07:00,0.443085,0.039963,0.2000,0.0600,7,5,0
2016-04-02 08:00,0.531842,0.098313,0.2000,0.0600,8,5,0
2016-04-02 09:00,0.521392,0.154406,0.2000,0.0600,9,5,0
2016-04-02 10:00,0.511110,0.198422,0.2000,0.0600,10,5,0
2016-04-02 11:00,0.504742,0.225071,0.2000,0.0600,11,5,0
2016-04-02 12:00,0.566657,0.231624,0.2000,0.0600,12,5,0
2016-04-02 13:00,0.605688,0.217447,0.2000,0.0600,13,5,0
2016-04-02 14:00,0.597678,0.183929,0.2000,0.0600,14,5,0
2016-04-02 15:00,0.551722,0.134655,0.2000,0.0600,15,5,0
2016-04-02 16:00,0.529225,0.076199,0.2000,0.0600,16,5,0
2016-04-02 17:00,0.530654,0.021522,0.2000,0.0600,17,5,0
2016-04-02 18:00,0.534045,0.000351,0.2000,0.0600,18,5,0
2016-04-02 19:00,0.524238,0.000000,0.2000,0.0600,19,5,0
2016-04-02 20:00,0.459248,0.000000,0.2000,0.0600,20,5,0
2016-04-02 21:00,0.423479,0.000000,0.2000,0.0600,21,5,0
2016-04-02 22:00,0.391687,0.000000,0.2000,0.0600,22,5,0
2016-04-02 23:00,0.370566,0.000000,0.2000,0.0600,23,5,0
2016-04-03 00:00,0.430264,0.000000,0.2000,0.0600,0,6,0
2016-04-03 01:00,0.386943,0.000000,0.2000,0.0600,1,6,0
2016-04-03 02:00,0.366041,0.000000,0.2000,0.0600,2,6,0
2016-04-03 03:00,0.392041,0.000000,0.2000,0.0600,3,6,0
2016-04-03 04:00,0.403291,0.000000,0.2000,0.0600,4,6,0
2016-04-03 05:00,0.400599,0.000000,0.2000,0.0600,5,6,0
2016-04-03 06:00,0.382370,0.002935,0.2000,0.0600,6,6,0
2016-04-03 07:00,0.468022,0.048979,0.2000,0.0600,7,6,0
2016-04-03 08:00,0.485993,0.117549,0.2000,0.0600,8,6,0
2016-04-03 09:00,0.461051,0.183103,0.2000,0.0600,9,6,0
2016-04-03 10:00,0.450262,0.234427,0.2000,0.0600,10,6,0
2016-04-03 11:00,0.493519,0.265427,0.2000,0.0600,11,6,0
2016-04-03 12:00,0.540738,0.272951,0.2000,0.0600,12,6,0
2016-04-03 13:00,0.580245,0.256276,0.2000,0.0600,13,6,0
2016-04-03 14:00,0.587472,0.217026,0.2000,0.0600,14,6,0
2016-04-03 15:00,0.545095,0.159368,0.2000,0.0600,15,6,0
2016-04-03 16:00,0.526111,0.090906,0.2000,0.0600,16,6,0
2016-04-03 17:00,0.521005,0.026487,0.2000,0.0600,17,6,0
2016-04-03 18:00,0.561742,0.000458,0.2000,0.0600,18,6,0
2016-04-03 19:00,0.527361,0.000000,0.2000,0.0600,19,6,0
2016-04-03 20:00,0.482020,0.000000,0.2000,0.0600,20,6,0
2016-04-03 21:00,0.401538,0.000000,0.2000,0.0600,21,6,0
2016-04-03 22:00,0.317356,0.000000,0.2000,0.0600,22,6,0
2016-04-03 23:00,0.292836,0.000000,0.2000,0.0600,23,6,0
2016-04-04 00:00,0.270006,0.000000,0.1600,0.0600,0,0,1
2016-04-04 01:00,0.283283,0.000000,0.1600,0.0600,1,0,1
2016-04-04 02:00,0.296550,0.000000,0.1600,0.0600,2,0,1
2016-04-04 03:00,0.314866,0.000000,0.1600,0.0600,3,0,1
2016-04-04 04:00,0.344634,0.000000,0.1600,0.0600,4,0,1
2016-04-04 05:00,0.374267,0.000000,0.1600,0.0600,5,0,1
2016-04-04 06:00,0.302487,0.003223,0.1600,0.0600,6,0,1
2016-04-04 07:00,0.365999,0.045172,0.2200,0.0600,7,0,1
2016-04-04 08:00,0.459721,0.105903,0.2200,0.0600,8,0,1
2016-04-04 09:00,0.473101,0.163659,0.2200,0.0600,9,0,1
2016-04-04 10:00,0.495147,0.208779,0.2200,0.0600,10,0,1
2016-04-04 11:00,0.521524,0.235966,0.2200,0.0600,11,0,1
2016-04-04 12:00,0.555947,0.242479,0.2200,0.0600,12,0,1
2016-04-04 13:00,0.552000,0.227694,0.2200,0.0600,13,0,1
2016-04-04 14:00,0.498849,0.193042,0.2200,0.0600,14,0,1
2016-04-04 15:00,0.500100,0.142177,0.2200,0.0600,15,0,1
2016-04-04 16:00,0.474045,0.081729,0.2200,0.0600,16,0,1
2016-04-04 17:00,0.503837,0.024529,0.3400,0.0600,17,0,1
2016-04-04 18:00,0.493651,0.000445,0.3400,0.0600,18,0,1
2016-04-04 19:00,0.470838,0.000000,0.3400,0.0600,19,0,1
2016-04-04 20:00,0.403151,0.000000,0.3400,0.0600,20,0,1
2016-04-04 21:00,0.344743,0.000000,0.3400,0.0600,21,0,1
2016-04-04 22:00,0.291413,0.000000,0.1600,0.0600,22,0,1
2016-04-04 23:00,0.249793,0.000000,0.1600,0.0600,23,0,1
2016-04-05 00:00,0.331455,0.000000,0.1600,0.0600,0,1,1
2016-04-05 01:00,0.333442,0.000000,0.1600,0.0600,1,1,1
2016-04-05 02:00,0.314227,0.000000,0.1600,0.0600,2,1,1
2016-04-05 03:00,0.346637,0.000000,0.1600,0.0600,3,1,1
2016-04-05 04:00,0.380517,0.000000,0.1600,0.0600,4,1,1
2016-04-05 05:00,0.407978,0.000000,0.1600,0.0600,5,1,1
2016-04-05 06:00,0.343353,0.004804,0.1600,0.0600,6,1,1
2016-04-05 07:00,0.424241,0.057654,0.2200,0.0600,7,1,1
2016-04-05 08:00,0.460666,0.132193,0.2200,0.0600,8,1,1
2016-04-05 09:00,0.477202,0.202731,0.2200,0.0600,9,1,1
2016-04-05 10:00,0.517586,0.257718,0.2200,0.0600,10,1,1
2016-04-05 11:00,0.514017,0.290775,0.2200,0.0600,11,1,1
2016-04-05 12:00,0.567793,0.298588,0.2200,0.0600,12,1,1
2016-04-05 13:00,0.550020,0.280415,0.2200,0.0600,13,1,1
2016-04-05 14:00,0.564678,0.238007,0.2200,0.0600,14,1,1
2016-04-05 15:00,0.531791,0.175802,0.2200,0.0600,15,1,1
2016-04-05 16:00,0.521347,0.101819,0.2200,0.0600,16,1,1
